timestamp_ms,altitude,yaw,pitch,roll,axial_overload,dharma_overload,lateral_overload,longitude,latitude,IAS,intake_pressure,throttle_lever_displacement,engine_speed,rudder_deflection,elevator_deflection,aileron_deflection,vertical_speed,roll_rate,yaw_rate,pitch_rate,engine_temperature,propeller_pitch,AOA,undercarriage,flape,ground_speed,Altitude_AGL
1768293893643,1417.271600,195.483383,-0.864765,-66.760796,-0.344323,2.994193,0.014398,125.773388,42.413206,382.502252,759.968002,82.996088,8610.347311,0.000000,0.509091,-0.018182,-9.779680,-62.473370,-285.528436,795.459239,430.556976,0.000000,8.193657,0.000000,0.500000,382.502252,1071.413940
1768293893753,1416.392045,193.796722,-0.763187,-66.860847,-0.344325,2.993773,0.014410,125.773333,42.413105,382.464432,759.968002,82.996088,8610.392772,0.000000,0.509091,-0.018182,-9.544981,-62.428291,-285.750062,795.829108,430.409821,0.000000,8.193333,0.000000,0.500000,382.464404,1070.441284
1768293893853,1415.658858,192.355194,-0.678912,-66.948601,-0.344325,2.993281,0.014425,125.773289,42.413018,382.424084,759.968002,82.996088,8610.426577,0.000000,0.509091,-0.018182,-9.347617,-62.353289,-285.948274,796.143133,430.284393,0.000000,8.193056,0.000000,0.500000,382.424112,1069.632080
1768293893942,1414.973666,190.976837,-0.600532,-67.034203,-0.344323,2.992776,0.014435,125.773250,42.412933,382.383051,759.968002,82.996088,8610.456885,0.000000,0.509091,-0.018182,-9.160526,-62.273061,-286.147005,796.440219,430.164825,0.000000,8.192776,0.000000,0.500000,382.383105,1068.877686
1768293894033,1414.326100,189.645920,-0.527005,-67.118591,-0.344318,2.992141,0.014450,125.773214,42.412851,382.336084,759.968002,82.996088,8610.481364,0.000000,0.509091,-0.018182,-8.983097,-62.190887,-286.346255,796.723972,430.049713,0.000000,8.192534,0.000000,0.500000,382.336084,1067.712646
1768293894137,1413.582336,188.081573,-0.443318,-67.219681,-0.344310,2.991314,0.014464,125.773176,42.412754,382.275467,759.968002,82.996088,8610.507010,0.000000,0.509091,-0.018182,-8.777513,-62.084207,-286.592525,797.050674,429.914703,0.000000,8.192231,0.000000,0.500000,382.275467,1065.935059
1768293894237,1412.889820,186.589188,-0.366312,-67.317986,-0.344301,2.990433,0.014478,125.773143,42.412661,382.212021,759.968002,82.996088,8610.525661,0.000000,0.509091,-0.018182,-8.584624,-61.987942,-286.837155,797.353879,429.786377,0.000000,8.191981,0.000000,0.500000,382.211993,1064.269409
1768293894348,1412.189547,185.043365,-0.289521,-67.421631,-0.344290,2.989467,0.014487,125.773112,42.412564,382.141763,759.968002,82.996088,8610.543729,0.000000,0.509091,-0.018182,-8.388036,-61.908917,-287.095418,797.657795,429.653870,0.000000,8.191717,0.000000,0.500000,382.141791,1062.575439
1768293894441,1411.555333,183.610199,-0.221065,-67.519394,-0.344278,2.988479,0.014496,125.773087,42.412473,382.073621,759.968002,82.996088,8610.557717,0.000000,0.509091,-0.018182,-8.208740,-61.859466,-287.333955,797.932041,429.531433,0.000000,8.191437,0.000000,0.500000,382.073593,1061.033325
1768293894537,1410.918713,182.139130,-0.153625,-67.621384,-0.344272,2.987466,0.014510,125.773064,42.412380,381.997623,759.968002,82.996088,8610.567042,0.000000,0.509091,-0.018182,-8.028610,-61.778480,-287.585989,798.205249,429.406128,0.000000,8.191092,0.000000,0.500000,381.997623,1059.478760
1768293894632,1410.341119,180.775284,-0.093703,-67.717316,-0.344252,2.986363,0.014522,125.773046,42.412293,381.922943,759.968002,82.996088,8610.575785,0.000000,0.509091,-0.018182,-7.864941,-61.684456,-287.829499,798.457802,429.290283,0.000000,8.190754,0.000000,0.500000,381.922916,1058.063477
1768293894734,1409.717124,179.269516,-0.030482,-67.824562,-0.344228,2.985079,0.014529,125.773029,42.412197,381.837689,759.968002,82.996088,8610.580448,0.000000,0.509091,-0.018182,-7.687686,-61.615492,-288.099920,798.736528,429.162842,0.000000,8.190413,0.000000,0.500000,381.837689,1056.530151
1768293894836,1409.094763,177.733505,0.030793,-67.935440,-0.344201,2.983712,0.014539,125.773015,42.412099,381.747134,759.968002,82.996088,8610.580448,0.000000,0.509091,-0.018182,-7.510993,-61.553931,-288.376105,799.019626,429.033264,0.000000,8.190040,0.000000,0.500000,381.747134,1054.997314
1768293894947,1408.458814,176.127777,0.091331,-68.052856,-0.344172,2.982226,0.014548,125.773004,42.411996,381.649191,759.968002,82.996088,8610.580448,0.000000,0.509091,-0.018182,-7.330847,-61.483765,-288.668082,799.314635,428.898315,0.000000,8.189637,0.000000,0.500000,381.649191,1053.429199
1768293895039,1407.925414,174.752258,0.140294,-68.154602,-0.344145,2.980887,0.014557,125.772998,42.411908,381.562564,759.968002,82.996088,8610.575202,0.000000,0.509091,-0.018182,-7.180446,-61.423475,-288.920390,799.566697,428.783142,0.000000,8.189304,0.000000,0.500000,381.562564,1052.113403
1768293895142,1407.337393,173.205215,0.192119,-68.270264,-0.344114,2.979321,0.014568,125.772995,42.411809,381.461215,759.968002,82.996088,8610.565877,0.000000,0.509091,-0.018182,-7.015991,-61.345160,-289.208678,799.848100,428.654022,0.000000,8.188902,0.000000,0.500000,381.461270,1050.663818
1768293895243,1406.789084,171.733322,0.238203,-68.381355,-0.344083,2.977795,0.014577,125.772995,42.411714,381.361514,759.968002,82.996088,8610.557134,0.000000,0.509091,-0.018182,-6.864181,-61.259482,-289.489700,800.112620,428.531586,0.000000,8.188555,0.000000,0.500000,381.361487,1049.314697
1768293895331,1406.297810,170.390289,0.277494,-68.483521,-0.344053,2.976361,0.014585,125.772998,42.411628,381.269366,759.968002,82.996088,8610.546060,0.000000,0.509091,-0.018182,-6.729399,-61.200045,-289.747280,800.351185,428.420258,0.000000,8.188221,0.000000,0.500000,381.269366,1048.294189
1768293895448,1405.700739,168.727341,0.322460,-68.611046,-0.344016,2.974580,0.014593,125.773006,42.411522,381.152802,759.968002,82.996088,8610.527992,0.000000,0.509091,-0.018182,-6.567856,-61.122851,-290.069173,800.644118,428.282898,0.000000,8.187794,0.000000,0.500000,381.152802,1047.700073
1768293895536,1405.216913,167.355316,0.356457,-68.717072,-0.343994,2.973122,0.014601,125.773015,42.411434,381.054419,759.968002,82.996088,8610.512838,0.000000,0.509091,-0.018182,-6.439239,-61.072799,-290.333474,800.882246,428.169983,0.000000,8.187401,0.000000,0.500000,381.054446,1047.235840
1768293895632,1404.714541,165.908005,0.389249,-68.829689,-0.343953,2.971407,0.014613,125.773028,42.411342,380.947495,759.968002,82.996088,8610.494187,0.000000,0.509091,-0.018182,-6.308436,-60.992995,-290.617828,801.137094,428.051208,0.000000,8.186952,0.000000,0.500000,380.947522,1046.770874
1768293895739,1404.200663,164.403946,0.419972,-68.947334,-0.343913,2.969662,0.014620,125.773045,42.411247,380.835077,759.968002,82.996088,8610.471456,0.000000,0.509091,-0.018182,-6.177491,-60.910268,-290.918602,801.405493,427.928314,0.000000,8.186520,0.000000,0.500000,380.835077,1046.313721
1768293895840,1403.683340,162.866318,0.447869,-69.068108,-0.343871,2.967865,0.014624,125.773065,42.411149,380.720984,759.968002,82.996088,8610.446977,0.000000,0.509091,-0.018182,-6.048705,-60.864642,-291.221999,801.683618,427.803101,0.000000,8.186049,0.000000,0.500000,380.720984,1045.873779
1768293895933,1403.222724,161.478470,0.469950,-69.177666,-0.343832,2.966181,0.014632,125.773087,42.411062,380.615570,759.968002,82.996088,8610.424246,0.000000,0.509091,-0.018182,-5.937561,-60.816004,-291.494606,801.936062,427.690491,0.000000,8.185644,0.000000,0.500000,380.615543,1045.499390
1768293896031,1402.747206,160.027969,0.489899,-69.292526,-0.343792,2.964443,0.014639,125.773112,42.410972,380.504828,759.968002,82.996088,8610.393355,0.000000,0.509091,-0.018182,-5.826333,-60.748741,-291.782731,802.201073,427.573242,0.000000,8.185238,0.000000,0.500000,380.504828,1045.130615
1768293896132,1402.240412,158.463638,0.507796,-69.416779,-0.343747,2.962488,0.014649,125.773143,42.410875,380.383154,759.968002,82.996088,8610.362465,0.000000,0.509091,-0.018182,-5.712396,-60.674012,-292.095881,802.485810,427.447174,0.000000,8.184817,0.000000,0.500000,380.383182,1044.757812
1768293896232,1401.761416,156.969009,0.521375,-69.535751,-0.343706,2.960638,0.014657,125.773176,42.410783,380.265683,759.968002,82.996088,8610.327494,0.000000,0.509091,-0.018182,-5.609300,-60.596257,-292.399524,802.754701,427.327179,0.000000,8.184400,0.000000,0.500000,380.265683,1044.425049
1768293896324,1401.313078,155.557220,0.531032,-69.648277,-0.343664,2.958837,0.014664,125.773209,42.410696,380.153787,759.968002,82.996088,8610.293689,0.000000,0.509091,-0.018182,-5.517160,-60.530933,-292.687703,803.006271,427.214264,0.000000,8.184010,0.000000,0.500000,380.153760,1044.130859
1768293896427,1400.844606,154.070389,0.537845,-69.766922,-0.343622,2.956972,0.014670,125.773248,42.410606,380.034668,759.968002,82.996088,8610.256970,0.000000,0.509091,-0.018182,-5.425712,-60.465916,-292.991975,803.268495,427.095856,0.000000,8.183598,0.000000,0.500000,380.034668,1043.841797
1768293896539,1400.330753,152.427689,0.541440,-69.897865,-0.343587,2.955056,0.014672,125.773295,42.410507,379.905936,759.968002,82.996088,8610.214422,0.000000,0.509091,-0.018182,-5.330972,-60.430563,-293.321927,803.556074,426.965424,0.000000,8.183095,0.000000,0.500000,379.905963,1043.546509
1768293896625,1399.918273,151.101807,0.541311,-70.003525,-0.343544,2.953367,0.014677,125.773335,42.410429,379.801813,759.968002,82.996088,8610.179452,0.000000,0.509091,-0.018182,-5.259710,-60.405155,-293.582786,803.792781,426.860474,0.000000,8.182640,0.000000,0.500000,379.801813,1043.325439
1768293896723,1399.459537,149.621490,0.537959,-70.121445,-0.343494,2.951434,0.014689,125.773382,42.410342,379.683545,759.968002,82.996088,8610.137487,0.000000,0.509091,-0.018182,-5.185835,-60.337700,-293.877659,804.064786,426.743744,0.000000,8.182146,0.000000,0.500000,379.683545,1043.096191
1768293896837,1398.986517,148.090607,0.530970,-70.242981,-0.343448,2.949572,0.014690,125.773435,42.410253,379.563904,759.968002,82.996088,8610.094357,0.000000,0.509091,-0.018182,-5.115361,-60.274917,-294.184908,804.352856,426.623444,0.000000,8.181632,0.000000,0.500000,379.563849,1042.878174
1768293896940,1398.499851,146.513031,0.520104,-70.367607,-0.343402,2.947767,0.014683,125.773492,42.410162,379.447586,759.968002,82.996088,8610.048895,0.000000,0.509091,-0.018182,-5.048870,-60.302005,-294.482322,804.657701,426.499969,0.000000,8.181093,0.000000,0.500000,379.447586,1042.672974
1768293897046,1398.004818,144.908203,0.505179,-70.494164,-0.343350,2.945784,0.014694,125.773554,42.410071,379.327066,759.968002,82.996088,8610.002268,0.000000,0.509091,-0.018182,-4.988442,-60.281160,-294.776812,804.977518,426.374847,0.000000,8.180546,0.000000,0.500000,379.327011,1042.482788
1768293897131,1397.593001,143.574860,0.489860,-70.598824,-0.343310,2.944201,0.014699,125.773608,42.409997,379.228354,759.968002,82.996088,8609.963800,0.000000,0.509091,-0.018182,-4.943547,-60.224182,-295.026852,805.248212,426.271271,0.000000,8.180120,0.000000,0.500000,379.228326,1042.338867
1768293897224,1397.161286,142.180328,0.470979,-70.707840,-0.343270,2.942519,0.014708,125.773667,42.409920,379.124039,759.968002,82.996088,8609.923001,0.000000,0.509091,-0.018182,-4.901901,-60.156604,-295.291645,805.533277,426.163361,0.000000,8.179685,0.000000,0.500000,379.124039,1042.200562
1768293897320,1396.718022,140.753632,0.448663,-70.818680,-0.343230,2.940859,0.014712,125.773729,42.409843,379.018982,759.968002,82.996088,8609.878705,0.000000,0.509091,-0.018182,-4.864775,-60.091362,-295.565945,805.825226,426.053253,0.000000,8.179261,0.000000,0.500000,379.018982,1042.071899
1768293897444,1396.156990,138.957932,0.416317,-70.957108,-0.343181,2.938829,0.014716,125.773812,42.409747,378.889838,759.968002,82.996088,8609.823918,0.000000,0.509091,-0.018182,-4.825943,-60.040860,-295.907127,806.194220,425.915192,0.000000,8.178711,0.000000,0.500000,378.889865,1041.927002
1768293897559,1395.648030,137.341171,0.383209,-71.080513,-0.343152,2.937262,0.014710,125.773889,42.409663,378.780881,759.968002,82.996088,8609.772628,0.000000,0.509091,-0.018182,-4.798465,-60.058475,-296.198721,806.527151,425.791443,0.000000,8.178182,0.000000,0.500000,378.780908,1041.781006
1768293897644,1395.230840,136.026077,0.353519,-71.180122,-0.343113,2.935877,0.014710,125.773955,42.409596,378.695078,759.968002,82.996088,8609.731246,0.000000,0.509091,-0.018182,-4.781419,-60.093910,-296.420211,806.805167,425.691101,0.000000,8.177712,0.000000,0.500000,378.695105,1041.667969
1768293897742,1394.765119,134.569977,0.317766,-71.289711,-0.343072,2.934314,0.014720,125.774030,42.409522,378.599194,759.968002,82.996088,8609.685784,0.000000,0.509091,-0.018182,-4.768108,-60.064089,-296.665469,807.122307,425.580322,0.000000,8.177203,0.000000,0.500000,378.599222,1041.552002
1768293897835,1394.326840,133.212769,0.281787,-71.390732,-0.343037,2.933012,0.014718,125.774102,42.409456,378.515341,759.968002,82.996088,8609.642654,0.000000,0.509091,-0.018182,-4.760973,-60.036762,-296.894772,807.426714,425.477448,0.000000,8.176738,0.000000,0.500000,378.515341,1041.353882
1768293897928,1393.863872,131.793747,0.241456,-71.495338,-0.343000,2.931657,0.014719,125.774179,42.409387,378.430664,759.968002,82.996088,8609.598358,0.000000,0.509091,-0.018182,-4.758922,-60.039555,-297.124813,807.753143,425.370209,0.000000,8.176252,0.000000,0.500000,378.430664,1041.063477
1768293898056,1393.248864,129.933624,0.184434,-71.630791,-0.342954,2.929946,0.014724,125.774284,42.409300,378.323080,759.968002,82.996088,8609.542405,0.000000,0.509091,-0.018182,-4.764561,-60.008020,-297.424795,808.192461,425.230194,0.000000,8.175615,0.000000,0.500000,378.323108,1040.692261
1768293898159,1392.735649,128.404480,0.134109,-71.740517,-0.342921,2.928652,0.014726,125.774373,42.409230,378.240051,759.968002,82.996088,8609.496360,0.000000,0.509091,-0.018182,-4.776301,-59.997092,-297.664726,808.560799,425.115540,0.000000,8.175123,0.000000,0.500000,378.240024,1040.394287
1768293898258,1392.213371,126.870758,0.080533,-71.849136,-0.342888,2.927374,0.014728,125.774464,42.409161,378.159988,759.968002,82.996088,8609.450898,0.000000,0.509091,-0.018182,-4.794408,-59.997830,-297.897580,808.934984,425.000946,0.000000,8.174661,0.000000,0.500000,378.160016,1040.101440
1768293898349,1391.726427,125.461678,0.028603,-71.947655,-0.342859,2.926248,0.014733,125.774551,42.409100,378.087836,759.968002,82.996088,8609.409517,0.000000,0.509091,-0.018182,-4.816522,-59.966711,-298.111693,809.283214,424.895966,0.000000,8.174212,0.000000,0.500000,378.087836,1039.836914
1768293898428,1391.293190,124.225189,-0.019082,-72.033051,-0.342834,2.925240,0.014738,125.774628,42.409048,378.025104,759.968002,82.996088,8609.372797,0.000000,0.509091,-0.018182,-4.840170,-59.934193,-298.300370,809.591447,424.804169,0.000000,8.173849,0.000000,0.500000,378.025131,1039.607666
1768293898530,1390.739107,122.667938,-0.081909,-72.139023,-0.342819,2.924177,0.014744,125.774727,42.408984,377.948666,759.968002,82.996088,8609.326753,0.000000,0.509091,-0.018182,-4.875671,-59.885985,-298.540192,809.980440,424.688843,0.000000,8.173391,0.000000,0.500000,377.948694,1039.160278
1768293898627,1390.239554,121.287239,-0.140150,-72.231499,-0.342792,2.923154,0.014748,125.774817,42.408928,377.882501,759.968002,82.996088,8609.287120,0.000000,0.509091,-0.018182,-4.912371,-59.849737,-298.752146,810.326157,424.586975,0.000000,8.172921,0.000000,0.500000,377.882501,1038.595947
1768293898726,1389.644988,119.673241,-0.211168,-72.337585,-0.342764,2.922055,0.014744,125.774925,42.408866,377.812024,759.968002,82.996088,8609.239909,0.000000,0.509091,-0.018182,-4.961809,-59.870672,-298.987378,810.736515,424.468262,0.000000,8.172432,0.000000,0.500000,377.812024,1037.940918
1768293898832,1389.047445,118.082451,-0.284250,-72.440323,-0.342738,2.920992,0.014749,125.775033,42.408807,377.743277,759.968002,82.996088,8609.195613,0.000000,0.509091,-0.018182,-5.016759,-59.876662,-299.209878,811.147310,424.351562,0.000000,8.171959,0.000000,0.500000,377.743250,1037.299316
1768293898920,1388.560126,116.808403,-0.344903,-72.521072,-0.342720,2.920221,0.014751,125.775121,42.408761,377.691641,759.968002,82.996088,8609.160643,0.000000,0.509091,-0.018182,-5.065469,-59.872386,-299.384786,811.477235,424.258453,0.000000,8.171611,0.000000,0.500000,377.691641,1036.788086
1768293899035,1387.865759,115.029015,-0.432668,-72.631424,-0.342699,2.919279,0.014749,125.775246,42.408700,377.626959,759.968002,82.996088,8609.111684,0.000000,0.509091,-0.018182,-5.140608,-59.900021,-299.615291,811.939120,424.128815,0.000000,8.171132,0.000000,0.500000,377.626932,1036.077271
1768293899136,1387.268494,113.531494,-0.509240,-72.722115,-0.342683,2.918567,0.014745,125.775353,42.408650,377.577960,759.968002,82.996088,8609.072051,0.000000,0.509091,-0.018182,-5.210058,-59.935750,-299.797411,812.330626,424.020020,0.000000,8.170716,0.000000,0.500000,377.577988,1035.481567
1768293899224,1386.721652,112.186371,-0.580077,-72.801918,-0.342669,2.917952,0.014748,125.775451,42.408607,377.536404,759.968002,82.996088,8609.039411,0.000000,0.509091,-0.018182,-5.276934,-59.956691,-299.953276,812.685359,423.922607,0.000000,8.170340,0.000000,0.500000,377.536459,1034.947754
1768293899318,1386.118136,110.730324,-0.658875,-72.886330,-0.342656,2.917395,0.014746,125.775558,42.408563,377.497046,759.968002,82.996088,8609.005606,0.000000,0.509091,-0.018182,-5.354469,-59.979928,-300.115835,813.074079,423.817444,0.000000,8.169929,0.000000,0.500000,377.497018,1034.371094
1768293899420,1385.471368,109.201706,-0.743926,-72.972893,-0.342643,2.916848,0.014751,125.775672,42.408519,377.457935,759.968002,82.996088,8608.969470,0.000000,0.509091,-0.018182,-5.440960,-59.980611,-300.282491,813.487333,423.707336,0.000000,8.169501,0.000000,0.500000,377.457935,1033.766602
1768293899515,1384.821683,107.698608,-0.829815,-73.055717,-0.342634,2.916391,0.014749,125.775785,42.408478,377.424316,759.968002,82.996088,8608.937414,0.000000,0.509091,-0.018182,-5.531385,-59.998465,-300.440050,813.899275,423.599426,0.000000,8.169086,0.000000,0.500000,377.424316,1033.172363
1768293899614,1384.153346,106.184914,-0.918491,-73.136909,-0.342635,2.916084,0.014754,125.775901,42.408439,377.393500,759.968002,82.996088,8608.903609,0.000000,0.509091,-0.018182,-5.627474,-60.005999,-300.593265,814.318430,423.491028,0.000000,8.168607,0.000000,0.500000,377.393527,1032.573975
1768293899731,1383.403695,104.525337,-1.018134,-73.223137,-0.342627,2.915757,0.014749,125.776029,42.408398,377.367050,759.968002,82.996088,8608.869804,0.000000,0.509091,-0.018182,-5.739124,-60.036277,-300.752709,814.790697,423.372589,0.000000,8.168114,0.000000,0.500000,377.367050,1031.916992
1768293899814,1382.794503,103.205536,-1.099093,-73.289574,-0.342624,2.915608,0.014741,125.776132,42.408368,377.352631,759.968002,82.996088,8608.844159,0.000000,0.509091,-0.018182,-5.832668,-60.111477,-300.862046,815.174444,423.278625,0.000000,8.167735,0.000000,0.500000,377.352658,1031.393677
1768293899925,1382.022793,101.568626,-1.201523,-73.369583,-0.342622,2.915479,0.014746,125.776261,42.408333,377.337717,759.968002,82.996088,8608.815017,0.000000,0.509091,-0.018182,-5.953488,-60.157929,-300.987667,815.660098,423.162415,0.000000,8.167274,0.000000,0.500000,377.337717,1030.742920
1768293900027,1381.300073,100.070076,-1.297181,-73.440163,-0.342625,2.915487,0.014743,125.776380,42.408304,377.330850,759.968002,82.996088,8608.790537,0.000000,0.509091,-0.018182,-6.069384,-60.194771,-301.096841,816.111054,423.056244,0.000000,8.166919,0.000000,0.500000,377.330933,1030.144775
1768293900119,1380.572570,98.593735,-1.393086,-73.507271,-0.342631,2.915592,0.014741,125.776498,42.408277,377.329504,759.968002,82.996088,8608.766058,0.000000,0.509091,-0.018182,-6.188166,-60.250116,-301.191453,816.557967,422.951935,0.000000,8.166556,0.000000,0.500000,377.329504,1029.799194
1768293900216,1379.844989,97.147987,-1.488539,-73.570610,-0.342641,2.915780,0.014740,125.776615,42.408253,377.333020,759.968002,82.996088,8608.743327,0.000000,0.509091,-0.018182,-6.308753,-60.288058,-301.278415,816.998323,422.850006,0.000000,8.166245,0.000000,0.500000,377.333020,1029.437134
1768293900320,1379.035919,95.575035,-1.594006,-73.636726,-0.342655,2.916112,0.014735,125.776743,42.408229,377.343924,759.968002,82.996088,8608.721179,0.000000,0.509091,-0.018182,-6.444928,-60.343915,-301.362235,817.478185,422.739410,0.000000,8.165916,0.000000,0.500000,377.343924,1029.041626
1768293900413,1378.254493,94.088783,-1.695157,-73.696640,-0.342669,2.916511,0.014735,125.776864,42.408209,377.359332,759.968002,82.996088,8608.704277,0.000000,0.509091,-0.018182,-6.577875,-60.410947,-301.428296,817.934496,422.635162,0.000000,8.165566,0.000000,0.500000,377.359305,1028.665894
1768293900527,1377.359804,92.424850,-1.809995,-73.760635,-0.342687,2.917031,0.014734,125.777000,42.408189,377.382321,759.968002,82.996088,8608.686209,0.000000,0.509091,-0.018182,-6.731542,-60.448110,-301.498210,818.452498,422.518829,0.000000,8.165206,0.000000,0.500000,377.382376,1028.241943
1768293900609,1376.654484,91.140457,-1.899725,-73.807709,-0.342717,2.917687,0.014728,125.777106,42.408176,377.406628,759.968002,82.996088,8608.674552,0.000000,0.509091,-0.018182,-6.853988,-60.524178,-301.538536,818.852583,422.429138,0.000000,8.164889,0.000000,0.500000,377.406628,1027.901855
1768293900716,1375.748489,89.523735,-2.013936,-73.864281,-0.342738,2.918401,0.014728,125.777240,42.408162,377.440768,759.968002,82.996088,8608.665809,0.000000,0.509091,-0.018182,-7.011717,-60.593750,-301.579189,819.367688,422.316498,0.000000,8.164488,0.000000,0.500000,377.440768,1027.456177
1768293900809,1374.956901,88.140556,-2.112662,-73.910141,-0.342758,2.919100,0.014726,125.777355,42.408153,377.475677,759.968002,82.996088,8608.657649,0.000000,0.509091,-0.018182,-7.150373,-60.648221,-301.606346,819.818317,422.220306,0.000000,8.164163,0.000000,0.500000,377.475650,1027.070801
1768293900915,1373.960723,86.436775,-2.235441,-73.963364,-0.342789,2.920131,0.014724,125.777496,42.408143,377.526022,759.968002,82.996088,8608.648907,0.000000,0.509091,-0.018182,-7.325663,-60.726174,-301.627793,820.381889,422.102051,0.000000,8.163808,0.000000,0.500000,377.526022,1026.590576
1768293901016,1373.070420,84.946953,-2.343774,-74.007011,-0.342819,2.921091,0.014724,125.777620,42.408138,377.574829,759.968002,82.996088,8608.648907,0.000000,0.509091,-0.018182,-7.482457,-60.765639,-301.642519,820.882624,421.998932,0.000000,8.163490,0.000000,0.500000,377.574802,1026.164795
1768293901106,1372.236687,83.578720,-2.443976,-74.044594,-0.342850,2.922094,0.014721,125.777734,42.408135,377.625696,759.968002,82.996088,8608.648907,0.000000,0.509091,-0.018182,-7.629764,-60.827117,-301.647190,821.346695,421.904388,0.000000,8.163245,0.000000,0.500000,377.625723,1025.768555
1768293901224,1371.145269,81.824875,-2.573278,-74.089325,-0.342896,2.923517,0.014716,125.777880,42.408134,377.699194,759.968002,82.996088,8608.648907,0.000000,0.509091,-0.018182,-7.822909,-60.923143,-301.638202,821.943544,421.783417,0.000000,8.162960,0.000000,0.500000,377.699222,1025.252686
1768293901315,1370.219852,80.369110,-2.681285,-74.123520,-0.342938,2.924826,0.014710,125.778001,42.408136,377.766376,759.968002,82.996088,8608.651821,0.000000,0.509091,-0.018182,-7.986517,-61.021545,-301.615635,822.440563,421.683197,0.000000,8.162737,0.000000,0.500000,377.766403,1024.817139
1768293901412,1369.257012,78.883179,-2.792047,-74.155777,-0.342981,2.926225,0.014712,125.778124,42.408140,377.838940,759.968002,82.996088,8608.661146,0.000000,0.509091,-0.018182,-8.156021,-61.092620,-301.584544,822.950368,421.581024,0.000000,8.162491,0.000000,0.500000,377.838913,1024.365234
1768293901506,1368.282371,77.407555,-2.902478,-74.185013,-0.343028,2.927733,0.014711,125.778246,42.408147,377.916641,759.968002,82.996088,8608.669889,0.000000,0.509091,-0.018182,-8.327230,-61.154754,-301.548699,823.459791,421.479767,0.000000,8.162275,0.000000,0.500000,377.916641,1023.908752
1768293901614,1367.193694,75.791389,-3.023839,-74.213844,-0.343093,2.929557,0.014708,125.778380,42.408156,378.007745,759.968002,82.996088,8608.680963,0.000000,0.509091,-0.018182,-8.517743,-61.220031,-301.503210,824.019211,421.369019,0.000000,8.161994,0.000000,0.500000,378.007745,1023.399475
1768293901699,1366.260582,74.431793,-3.126161,-74.235527,-0.343139,2.931124,0.014707,125.778492,42.408167,378.089566,759.968002,82.996088,8608.689706,0.000000,0.509091,-0.018182,-8.680387,-61.302082,-301.453268,824.496068,421.276031,0.000000,8.161767,0.000000,0.500000,378.089566,1022.962830
1768293901812,1365.110290,72.786720,-3.250152,-74.258560,-0.343197,2.933058,0.014702,125.778627,42.408182,378.195639,759.968002,82.996088,8608.707774,0.000000,0.509091,-0.018182,-8.880156,-61.395136,-301.383354,825.082426,421.163605,0.000000,8.161500,0.000000,0.500000,378.195612,1022.424072
1768293901907,1364.085051,71.347946,-3.358623,-74.275810,-0.343254,2.934932,0.014696,125.778744,42.408198,378.296054,759.968002,82.996088,8608.725842,0.000000,0.509091,-0.018182,-9.057712,-61.503866,-301.307129,825.598569,421.065460,0.000000,8.161336,0.000000,0.500000,378.296082,1021.943420
1768293902010,1362.920351,69.742928,-3.479634,-74.292000,-0.343320,2.937133,0.014691,125.778874,42.408218,378.413663,759.968002,82.996088,8608.752653,0.000000,0.509091,-0.018182,-9.257832,-61.625286,-301.207709,826.179409,420.956146,0.000000,8.161123,0.000000,0.500000,378.413635,1021.395691
1768293902108,1361.789614,68.213165,-3.594824,-74.304436,-0.343387,2.939348,0.014690,125.778997,42.408239,378.531354,759.968002,82.996088,8608.780046,0.000000,0.509091,-0.018182,-9.450575,-61.722685,-301.102333,826.738282,420.852081,0.000000,8.160926,0.000000,0.500000,378.531354,1020.576355
1768293902203,1360.692039,66.753677,-3.704515,-74.313522,-0.343452,2.941510,0.014688,125.779114,42.408262,378.648770,759.968002,82.996088,8608.807440,0.000000,0.509091,-0.018182,-9.636152,-61.803069,-300.996027,827.276173,420.752960,0.000000,8.160748,0.000000,0.500000,378.648770,1019.465576
1768293902306,1359.515392,65.215477,-3.819784,-74.320129,-0.343525,2.943904,0.014686,125.779236,42.408288,378.779013,759.968002,82.996088,8608.838913,0.000000,0.509091,-0.018182,-9.833709,-61.895277,-300.875297,827.845592,420.648529,0.000000,8.160634,0.000000,0.500000,378.778986,1018.272705
1768293902411,1358.239184,63.576511,-3.942107,-74.323875,-0.343610,2.946639,0.014683,125.779365,42.408319,378.924939,759.968002,82.996088,8608.875633,0.000000,0.509091,-0.018182,-10.046185,-61.999929,-300.735770,828.451949,420.537445,0.000000,8.160503,0.000000,0.500000,378.924911,1016.996765
1768293902507,1357.066802,62.096443,-4.052052,-74.324303,-0.343687,2.949190,0.014679,125.779480,42.408349,379.063339,759.968002,82.996088,8608.910603,0.000000,0.509091,-0.018182,-10.239755,-62.094828,-300.601570,829.000823,420.437164,0.000000,8.160382,0.000000,0.500000,379.063367,1015.825867
1768293902611,1355.758727,60.472198,-4.172061,-74.321686,-0.343787,2.952213,0.014676,125.779605,42.408385,379.220334,759.968002,82.996088,8608.953151,0.000000,0.509091,-0.018182,-10.453150,-62.210538,-300.441963,829.606196,420.327301,0.000000,8.160196,0.000000,0.500000,379.220306,1014.516907
